Referencia NCM;% depreciação;ID;Quantidade;Descrição;COD_INTERNO;ORIGEM;Valor unitário;Tipo de produto;activo/inactivo;localização;Data de Compra;ACORDO;COD_ANTIGO;NOTA_FISCAL;FORNECEDOR;EAN 128;Colunas1;Colunas2;Colunas3
9403.30.00;;806;;Escrivaninha de madeira c/ 3 gavetas em mau estado;686;;200;Mobiliário de madeira;Activo;Convénios, Consultório;21/05/2012;;;;;;;;
4414.00.00;;807;;Quadro de PANIS LAPLACE OU PETRE;691;;50;Outros;Activo;Convénios, Consultório;21/05/2012;;;;;;;;
9401.69.00;;808;1;Poltrona c/ alcochoado verde em madeira;346;;350;Mobiliáro em madeira;Activo;Convénios, Repouso;16/05/2012;;;;;;;;
9402.90.20;10;809;1;Cama Fawler modelo Standard padrao Hospitalar s/ roda e s/ grade;3008;;1490;Eq. Hospitalar;Activo;REPARAR;;;;;;;;;
3922.90.00;;810;1;Higienizador desinfectante limpeza de mãos;3009;;;Higiene;Activo;Convénios, Repouso;;;;;;;;;
9402.90.90;10;811;1;Mesa com cabeceira confeccionada em FERRO com 02 prateleiras;823;;100;Mobiliário em FERRO;Activo;Convénios, Repouso;24/05/2012;;;;;;;;
9402.90.20;10;812;1;Cama Fawler modelo Standard padrao Hospitalar c/ roda s/ grade e com sistema electronico de elevação;3010;;1490;Eq. Hospitalar;Activo;Convénios, Repouso;;;;;;;;;
3922.90.00;;813;2;Balde de lixo;99999;;;Outros;Activo;Enfermaria P.S.;;;;;;;;;
7325.99.90;;814;1;Suporte de soro c/ rodas com local para 2 braços de suporte de soro EM FERRO;3014;;120;Eq. Hospitalar;Activo;Enfermaria P.S.;;;;;;;;;
7325.99.90;;815;1;Braço de suporte móvel de soro EM FERRO;3015;;;Eq. Hospitalar;Activo;Enfermaria P.S.;;;;;;;;;
9402.90.90;;816;1;Suporte para soro em FERRO;3016;;;Eq. Hospitalar;Activo;Enfermaria P.S.;;;;;;;;;
9401.80.00;;817;;Cadeira branca plástica;3017;;;Mobiliário em plástico;Activo;Enfermaria P.S.;;;;;;;;;
9401.80.00;;818;;Cadeira branca plástica;3018;;;Mobiliário em plástico;Activo;Enfermaria P.S.;;;;;;;;;
9402.90.20;10;819;1;Cama Fawler modelo Standard padrao Hospitalar s/ roda e s/ grade;3019;;1490;Eq. Hospitalar;Activo;Enfermaria P.S.;;;;;;;;;
9402.90.20;10;820;1;Cama Fawler Mecanica Mod Standart confec em FERRO c/ grades e c/ rodas;3020;mau estado;1490;Eq. Hospitalar;Activo;Enfermaria P.S.;;;;;;;;;
9402.90.90;;821;2;Suportes de soro presos no tecto um deles sem extensor e inactivo;99999;;;Eq. Hospitalar;Activo;Enfermaria P.S.;;;;;;;;;
8414.51.20;10;822;1;Ventilador de Teto com 03 Pas confeccionada em MADEIRA de 127 volts;690;;60;Ventilador;Activo;Convénios, Consultório;21/05/2012;;;;;;;;
7325.99.90;;823;1;Suporte de soro em FERRO sem gancho com possibilidade de colocar extensor de braço c/ 4 pes;3011;;;Eq. Hospitalar;Activo;Convénios, Repouso;;;;;;;;;
7325.99.90;;824;1;Braço de suporte móvel de soro EM FERRO;3012;;;Eq. Hospitalar;Activo;Convénios, Repouso;;;;;;;;;
7325.99.90;;825;;Suporte c/ 3 pés para apoiar braço ou perna;3013;;;Eq. Hospitalar;Activo;Convénios, Repouso;;;;;;;;;
9401.71.00;;826;;Cadeira preta em FERRO;1394;;57,6;Mobiliário em FERRO;Activo;Convénios, Repouso;;;;;;;;;
6910.90.00;;827;1;Pia em louça;99999;;;Outros;Activo;Convénios, Repouso, banheiro;;;;;;;;;
9403.10.00;;828;1;Torneira em AÇO;99999;;;Outros;Activo;Convénios, Repouso, banheiro;;;;;;;;;
3922.90.00;;829;1;Saboneteira;99999;;;Outros;Desactivo;Convénios, Repouso, banheiro;;;;;;;;;
6910.10.00;;830;1;Vaso sanitário completo;99999;;;Outros;Activo;Convénios, Repouso, banheiro;;;;;;;;;
3922.90.00;;831;1;Balde de lixo pequeno;99999;;;Outros;Activo;Convénios, Repouso, banheiro;;;;;;;;;
7324.10.00;;832;1;Banca EM Mármore com pia em AÇO INOX;99999;;;Outros;Activo;P.S., Sala de limpeza;;;;;;;;;
;;833;1;Torneira em plástico;99999;;;Outros;Activo;P.S., Sala de limpeza;;;;;;;;;
9401.80.00;;834;1;Cadeira em plástico branca;3021;;;Outros;Activo;P.S., Sala de limpeza;;;;;;;;;
3922.90.00;;835;1;Balde de lixo branco em plástico c/ tampa roxa;3022;;;Lixeira;Activo;P.S.,Corredor de Acesso aos banheiros;;;;;;;;;
3922.90.00;;836;1;Higienizador desinfectante limpeza de mãos;99999;;;Higiene;Activo;P.S.,Corredor de Acesso aos banheiros;;;;;;;;;
6910.90.00;;837;1;Pia em louça;99999;;;Outros;Activo;P.S.,Corredor de Acesso aos banheiros;;;;;;;;;
;;838;1;Torneira em plástico;99999;;;Outros;Activo;P.S.,Corredor de Acesso aos banheiros;;;;;;;;;
3922.90.00;;839;1;Papeleira Dispensador de papel;99999;;;Higiene;Activo;P.S.,Corredor de Acesso aos banheiros;;;;;;;;;
3922.90.00;;840;1;Saboneteira mustanq Pluran;99999;;;Outros;Activo;P.S.,Corredor de Acesso aos banheiros;;;;;;;;;
3922.90.00;;841;1;Caixote de lixo castanho c/ tampa preta;3023;;;Lixeira;Activo;P.S.,Corredor de Acesso aos banheiros;;;;;;;;;
3922.90.00;;842;1;Caixote de lixo;99999;;;Lixeira;Activo;P.S., WC 1;;;;;;;;;
6910.10.00;;843;1;Vaso sanitário completo;99999;;;Outros;Activo;P.S., WC 1;;;;;;;;;
3922.90.00;;844;1;Caixote de lixo;99999;;;Lixeira;Activo;P.S., WC 2;;;;;;;;;
6910.10.00;;845;1;Vaso sanitário completo;99999;;;Outros;Activo;P.S., WC 2;;;;;;;;;
3922.90.00;;846;1;Higienizador desinfectante limpeza de mãos;99999;;;Higiene;Activo;Sala de estabilização;;;;;;;;;
3922.90.00;;847;1;Lixeira Branca de plástico c/ pedal em AÇO;3024;;125;Lixeira;Activo;Sala de estabilização;15/03/2013;;745;;;;;;
;;848;1;Tabua estabilizadora;901;;;Eq. Hospitalar;Activo;Sala de estabilização;;;744;;;;;;
;;849;1;Tabua estabilizadora;3025;;;Eq. Hospitalar;Activo;Sala de estabilização;;;745;;;;;;
;;850;1;Luminária extensivel na vertical em FERRO;3026;;;Eq. Hospitalar;Activo;P.S., Área de Atendimento P.S.;;;746;;;;;;
9402.90.20;;851;1;Maca Hospitalar com Proteção Lateral confeccionada em FERRO;795;;499;Eq. Hospitalar;Activo;Sala de estabilização;;;747;;;;;;
9402.90.20;;852;1;Maca Hospitalar confeccionada em FERRO c/ 04 Rodas Simples;834;;320;Eq. Hospitalar;Activo;Sala de estabilização;;;748;;;;;;
9403.10.00;;853;1;Suporte de soro extensivel na vertical conf. Em AÇO com 4 ganchos;3027;;;Eq. Hospitalar;Activo;Sala de estabilização;;;749;;;;;;
9401.80.00;;854;1;Cadeira branca plástica;3028;;;Eq. Hospitalar;Activo;Sala de estabilização;;;;;;;;;
;;855;1;Divisória separador biombo hospitalar com 3 secções;3030;;;Eq. Hospitalar;Activo;Sala de estabilização;;;502;;;;;;
9402.90.20;;856;1;Maca Linet Electronica com controlo;3031;;;Eq. Hospitalar;Activo;Sala de estabilização;;MAIS_SAUDE;;;;;;;
9402.90.20;;857;1;Maca Lint Sprint Divan Design ;3032;;;Eq. Hospitalar;Activo;Sala de estabilização;;;;;;;;;
3922.90.00;;858;1;Papeleira Dispensador de papel;832;;;Higiene;Activo;Sala de estabilização;;;;;;;;;
3922.90.00;;859;1;Higienizador desinfectante limpeza de mãos;99999;;;Higiene;Activo;Sala de estabilização;;;;;;;;;
7616.99.00;;860;1;Armário em Aluminio suspenso;1387;;;Eq. Hospitalar;Activo;Sala de estabilização;;;;;;;;;
9022.14.19;;861;1;Negatoscopio 01 corpo;1388;;;Eq. Hospitalar;Activo;Sala de estabilização;;;;;;;;;
9403.10.00;;862;1;Bancada em AÇO INOX c/ porta em aluminio c/ 1 torneira em AÇO;1390;;;Outros;Activo;Sala de estabilização;;;;;;;;;
;;863;1;Balde de cor verde grande;99999;;;Outros;Activo;Sala de estabilização;;;;;;;;;
;;864;1;Bomba de infusão volumétrica circular Lifemed LF2001;3034;;327;Eq. Hospitalar;Activo;Sala de estabilização;08/06/2009;;;;;;;;
;;865;1;Mesa Mayo;1384;;;Eq. Hospitalar;Activo;Sala de estabilização;;;;;;;;;
;;866;1;Carro de parada com 4 gavetas;3033;;;Eq. Hospitalar;Activo;Sala de estabilização;;;;;;;;;
9018.11.00;;867;1;Aparelho ECG-6 Ecafix;3035;;3799;Eq. Hospitalar;Activo;Sala de Equipamento Hospitalar;31/08/2009;;;;SaudeShop Shopping Produtos para Saude LTDA;;;;
9402.90.90;10;868;1;Mesa para cabeceira confeccionada em AÇO INOX com Rodas;835;;;Eq. Hospitalar;Activo;Sala de estabilização;;;;;;;;;
9021.90.11;;869;1;Desfibrilador Rseries ALS Zoll;1399;;;Eq. Hospitalar;Activo;Sala de estabilização;;;;;;;;;
9402.90.90;;870;2;Suporte de tecto para soro completos;99999;;;Eq. Hospitalar;Activo;Sala de estabilização;;;;;;;;;
8415;10;871;1;Ar condicionado suspenso marca Elgin;3601;COMODATO;990;Ar condicionado;CESSAO;Sala de estabilização;;PMMP;24544;;SMS;;;;
9401.80.00;;872;1;Cadeira branca plástica;3036;;;Mobiliário em plástico;Activo;Corredor P.S.;;;;;;;;;
8443;10;873;1;Impressora HP Laserjet P2035;3037;;220,67;Impressora;Activo;Recepção P.S.;17/01/2013;PAHI;;808555 SERIE 1;ECCO BRASIL INFORMATICA E ELECTRONICOS LTDA;;;;
9403.60.00;;874;1;Móvel com 4 prateleiras em madeira;99999;;;Mobiliário de madeira;Activo;Recepção P.S.;;;;;;;;;
8471.60.52;20;875;1;Teclado SpaceBR;3038;;;TecladoPC;Activo;Recepção P.S.;;;;;;;;;
8471.50.10;20;876;1;Gabinete de computador SpaceBR;3039;;;Computador;Activo;Recepção P.S.;;;;;;;;;
8528.51.20;20;877;1;Monitor Samsung EX1920 S19CLUSBLZD SN:0306HQAD202671V CB19WS;3040;;249;Monitor;Activo;Recepção P.S.;;;;;;;;;
;;878;1;Almofada para carimbo nº3;3041;;;Material de Escritório;Activo;Recepção P.S.;;;;;;;;;
8471.60.53;20;879;1;Mouse Otico SpaceBR;3042;;0,01;RatoPC;Activo;Recepção P.S.;;;;;;;;;
9401.71.00;;880;1;Cadeira em ferro e napa preta;888;;;Mobiliário em FERRO;Activo;Recepção P.S.;;;;;;;;;
8517.19.20;0;881;1;Telefone intelBras pleno;3043;;;Telefonia;Activo;Recepção P.S.;;;;;;;;;
8471.50.10;20;882;1;Gabinete Dell Vostro;3046;;;Computador;Activo;Recepção P.S.;;PAHI;807;;;;;;
8471;20;883;1;UPS Backup APC ES600;810;;;Electronico;Activo;Recepção P.S.;;;;;;;;;
8471;20;884;1;Mouse Otico pequeno;3047;;;Electronico;Activo;Recepção P.S.;;;;;;;;;
8471.80.14;;885;1;Switch de 8 portas Mymax;3048;;;Electronico;Activo;Recepção P.S.;;;;;;;;;
8472.90.40;10;886;1;Grampeador Pequeno de cor preta;3049;;;Material de Escritório;Desactivo,Quebrou;Recepção P.S.;;;;;;;;;
9401.30.90;10;887;1;Cadeira com rodas giratória em FERRO;3050;;170;Mobiliário em FERRO;Activo;Centro Cirurgico;17/05/2010;;155;;;;;;
3922.90.00;;888;1;Balde de lixo azul pequeno;99999;;;Lixeira;Activo;Recepção P.S.;;;;;;;;;
8528.51.20;;3044;1;"Monitor Dell 17"" E1709Wc SN:BR-0K876H-07591-174-3CEL";3044;;;Monitor;Activo;Recepção P.S.;;;;;;;;;
8471.60.52;;3045;1;Teclado Dell;3045;;;TecladoPC;Activo;Recepção P.S.;;;;;;;;;
;;889;1;Móvel suspenso;854;;;Mobiliário de AÇO;Activo;Quarto repouso feminino;;;;;;;;;
3922.90.00;;890;1;Higienizador desinfectante limpeza de mãos;99999;;;Higiene;Activo;Quarto repouso feminino;;;;;;;;;
9401.80.00;;891;1;Cadeira de plástico branca modelo Paris;3051;;;Mobiliário em plástico;Activo;Quarto repouso feminino;;;;;;;;;
9402.90.20;10;892;1;Cama Hospitalar modelo Infantil confec em FERRO Tam 1,25 M X 0,60 M cor BRANCA;851;;;Eq. Hospitalar;Activo;Quarto repouso feminino;;;;;;;;;
9402.90.20;10;893;1;Cama Hospitalar modelo Infantil confec em FERRO Tam 1,25 M X 0,60 M cor BRANCA;3052;;;Eq. Hospitalar;Activo;Quarto repouso feminino;;;;;;;;;
9402.90.20;10;894;1;Cama em Ferro e estrado em madeira;3053;muito antigo;;Eq. Hospitalar;Activo;Quarto repouso feminino;;;;;;;;;
9402.90.20;10;895;1;Cama Hospitalar modelo Infantil confec em FERRO Tam 1,25 M X 0,60 M cor BRANCA;3080;;;Eq. Hospitalar;Activo;Quarto repouso feminino;;;;;;;;;
;;896;1;"Suporte de TV 14""";855;;;Outros;Activo;Quarto repouso feminino;;;;;;;;;
9402.90.90;;897;2;Suporte de tecto para soro apenas 1 está completo (tem suporte);99999;;;Eq. Hospitalar;Activo;Quarto repouso feminino;;;;;;;;;
;;898;1;"Suporte de TV 14""";99999;;;Electronico;Activo;Recepção P.S.;;;;;;;;;
8528.72.00;;899;1;"Televisor 14""";814;;;Televisor;Desactivo;Avariado;;;;;;;;;
8525.20.12;;900;1;Rota Star RTS1900;816;;170;SetTopBox;Activo;Recepção P.S.;12/08/2010;;;3587;JOTA SAT J AUGUSTO FIGUEIREDO;;;;
6912.00.00;;901;1;Bebedouro em Cerâmica Barra Filho;99999;;;Bebedouro;Activo;Recepção P.S.;;PAHI;;;;;;;
;;902;1;Dispensador de copos;99999;;;Outros;Activo;Recepção P.S.;;;;;;;;;
6910.90.00;;903;1;Pia de louça;99999;;;Outros;Activo;Recepção P.S., Banheiro;;;;;;;;;
6910.10.00;;904;1;Vaso sanitário completo;99999;;;Outros;Activo;Recepção P.S., Banheiro;;;;;;;;;
3922.90.00;;905;1;Balde de lixo grande de cor Bege;99999;;;Lixeira;Activo;Recepção P.S., Banheiro;;;;;;;;;
9403.60.00;;906;2;Bancos em madeira suportados por alvenaria;99999;;;Outros;Activo;Recepção P.S., Banheiro;;;;;;;;;
3922.90.00;;907;1;Lixeira Branca de plástico c/ pedal em AÇO;3054;;125;Lixeira;Activo;Recepção P.S., Banheiro;15/03/2013;;746;;;;;;
3922.90.00;;908;1;Lixeira para resíduo hospitalar cor de laranja;1405;;;Lixeira;Activo;Recepção P.S., Banheiro;;;744;;;;;;
9401.80.00;;909;1;Cadeira de madeira;708;;80;Mobiliário de madeira;Activo;P.S., Consultório Pediatria;21/05/2012;;745;;;;;;
9403;10;910;1;Mesa de escrivaninha em FERRO;707;;150;Mobiliário em FERRO;Activo;P.S., Consultório Pediatria;21/05/2012;;746;;;;;;
8517.19.20;0;911;1;Telefone branco intelBras Pleno;1401;;;Telefonia;Activo;P.S., Consultório Pediatria;;;747;;;;;;
3922.90.00;;912;1;Higienizador desinfectante limpeza de mãos;99999;;;Higiene;Activo;P.S., Consultório Pediatria;;;748;;;;;;
3922.90.00;;913;1;Balde de lixo largo em plástico de cor branca;3055;;;Outros;Activo;P.S., Consultório Pediatria;;;749;;;;;;
9401.80.00;;914;1;Cadeira de plástico de cor preta;709;;;Mobiliário em plástico;Activo;P.S., Consultório Pediatria;;;;;;;;;
9402.90.90;10;915;1;Mesa de cabeceira em FERRO c/ 1 prateleira;706;;100;Mobiliário em FERRO;Activo;P.S., Consultório Pediatria;;;;;;;;;
9402.90.20;10;916;1;Cama de Hospital Amarela;704;;180;Eq. Hospitalar;Activo;P.S., Consultório Pediatria;;;;;;;;;
8423;10;917;1;Balança Welmy;705;;559;Eq. Hospitalar;Activo;P.S., Consultório Pediatria;;;;;;;;;
3922.90.00;;918;1;Papeleira Dispensador de papel;702;;30;Higiene;Activo;P.S., Consultório Pediatria;;;;;;;;;
8418.30.00;10;919;1;Refrigerador Consul Pratice 230;700;;800;Electrodomestico;Activo;P.S., Consultório Pediatria;21/05/2012;;;;;;;;
3922.90.00;;920;1;Higienizador desinfectante limpeza de mãos;99999;;;Higiene;Activo;P.S., Área de Atendimento P.S.;;;;;;;;;
;;921;1;Mesa Mayo em FERRO;836;;150;Mobiliário em FERRO;Activo;P.S., Área de Atendimento P.S.;24/05/2012;;;;;;;;
9403.60.00;;922;1;Armário em madeira branco;829;;;Mobiliario em madeira;Activo;P.S., Área de Atendimento P.S.;;;;;;;;;
7324.10.00;;923;1;Banca em Mármore com 2 pias em AÇO INOX;3056;;;Outros;Activo, mau estado;P.S., Área de Atendimento P.S.;;;;;;;;;
3922.90.00;;924;1;Papeleira Dispensador de papel;99999;;;Higiene;Activo;P.S., Área de Atendimento P.S.;;;;;;;;;
3922.90.00;;925;1;Higienizador desinfectante limpeza de mãos;99999;;;Higiene;Activo;P.S., Área de Atendimento P.S.;;;;;;;;;
7616.99.00;25;926;1;Armário em aluminio suspenso;3057;;;Mobiliário em Aluminio;Activo;P.S., Área de Atendimento P.S.;;;;;;;;;
3922.90.00;;927;1;Lixeira Branca de plástico c/ pedal em AÇO;3058;;125;Lixeira;Activo;P.S., Área de Atendimento P.S.;15/03/2013;;747;;;;;;
9403.10.00;;928;2;Caixas cilindricas em AÇO;99999;;;Eq. Hospitalar;Activo;P.S., Área de Atendimento P.S.;;;744;;;;;;
3922.90.00;;929;1;Caixote de lixo em plástico de cor branca c/ tampa verde;3059;;;Outros;Activo;P.S., Área de Atendimento P.S.;;;745;;;;;;
9402.90.20;;930;1;Maca de ferro de cor branca;3060;;;Eq. Hospitalar;Activo;P.S., Área de Atendimento P.S.;;;746;;;;;;
8428.40.00;;931;1;Escada em FERRO com 2 degraus;1396;;;Eq. Hospitalar;Activo;P.S., Área de Atendimento P.S.;;;747;;;;;;
9402.90.20;10;932;1;Cama em Ferro e estrado em madeira;3061;;;Eq. Hospitalar;Activo, mau estado;P.S., Área de Atendimento P.S.;;;748;;;;;;
8414.51.90;10;933;1;Ventilador de pé Casita REF. CRSF 16BI 127V;3062;;;Ventilador;Avariado;Manutenção;;;749;;;;;;
3922.90.00;;934;1;Higienizador desinfectante limpeza de mãos;99999;;;Higiene;Activo;P.S.,Atendimento P.S. 2;;;;;;;;;
3922.90.00;;935;1;Saboneteira mustanq Pluran;99999;;;Outros;Activo;P.S.,Atendimento P.S. 2;;;;;;;;;
9022.14.19;;936;1;Negatoscopio 01 corpo;3063;;;Eq. Hospitalar;Activo;P.S.,Atendimento P.S. 2;;;;;;;;;
;;937;1;Mesa de FERRO com 3 gavetas;3064;;;Mobiliario de FERRO;Activo;P.S.,Atendimento P.S. 2;;;;;;;;;
3922.90.00;;938;1;Papeleira Dispensador de papel;99999;;;Higiene;Activo;P.S.,Atendimento P.S. 2;;;;;;;;;
9403.60.00;;939;1;Cadeira em madeira antiga;3065;;;Mobiliario em madeira;Activo;P.S.,Atendimento P.S. 2;;;;;;;;;
9403.60.00;;940;1;Cadeira em madeira antiga com suporte para braço;312;;;Mobiliario em madeira;Activo;P.S.,Atendimento P.S. 2;;;;;;;;;
6910.90.00;;941;1;Pia em louça;99999;;;Outros;Activo;P.S.,Atendimento P.S. 2;;;;;;;;;
7324.10.00;;942;1;Torneira em AÇO;99999;;;Outros;Activo;P.S.,Atendimento P.S. 2;;;;;;;;;
3922.90.00;;943;1;Balde de lixo pequeno;3068;;;Lixeira;Activo;Sala de medicação;;;;;;;;;
7325.99.90;;944;1;Suporte de soro em FERRO para 2 braços;3066;;;Eq. Hospitalar;Activo;Sala de medicação;;;;;;;;;
7325.99.90;;945;1;Braço de suporte móvel de soro EM FERRO;3067;;;Eq. Hospitalar;Activo;Sala de medicação;;;;;;;;;
9402.90.90;10;946;1;Mesa de cabeceira em FERRO c/ 1 prateleira;674;;100;Mobiliário em FERRO;Activo;Sala de medicação;21/05/2012;;;;;;;;
9401.71.00;;947;1;Cadeira em FERRO de cor branca antiga;3069;;;Mobiliário em FERRO;Activo;Sala de medicação;;;;;;;;;
9401.71.00;;948;1;Cadeira em FERRO de cor branca antiga;822;;50;Mobiliário em FERRO;Activo;Sala de medicação;24/05/2012;;;;;;;;
7325.99.90;;949;1;Apoio em FERRO de braço ou perna;3070;;0;Mobiliário em FERRO;Activo, mau estado;Sala de medicação;;;;;;;;;
9401.71.00;;950;1;Conjunto de 4 cadeiras pretas c/ apoio de braço em FERRO;3071;;;Mobiliário em FERRO;Activo;Sala de medicação;;;;;;;;;
7325.99.90;;951;1;Carro em AÇO de transporte;754;;1800;Mobiliário em AÇO;Activo;Sala de medicação, Enfermaria;23/05/2012;;;;;;;;
7616.99.00;25;952;1;Armário de Aluminio;820;;300;Mobiliário em Aluminio;Activo;Sala de medicação, Enfermaria;24/05/2012;;;;;;;;
3922.90.00;;953;1;Higienizador desinfectante limpeza de mãos;99999;;;Higiene;Activo;Sala de medicação, Enfermaria;;;;;;;;;
3922.90.00;;954;1;Saboneteira mustanq Pluran;99999;;;Outros;Activo;Sala de medicação, Enfermaria;;;;;;;;;
3922.90.00;;955;1;Papeleira Dispensador de papel;99999;;;Higiene;Activo;Sala de medicação, Enfermaria;;;;;;;;;
3922.90.00;;956;1;Lixeira Branca de plástico c/ pedal em AÇO;3072;Adquirido;125;Lixeira;Activo;Sala de medicação, Enfermaria;15/03/2013;;748;;;;;;
7324.10.00;;957;1;Banca embutida em AÇO INOX c/ 1 pia;99999;;;Outros;Activo;Sala de medicação, Enfermaria;;;744;;;;;;
9401.80.00;;958;1;Cadeira de plástico preta;1455;;;Mobiliário em plástico;Activo;Corredor de entrada, Porteiro;;;745;;;;;;
9401.80.00;;959;1;Cadeira de plástico de cor preta;3073;;;Mobiliário em plástico;Activo;Quarto 1;;;746;;;;;;
9402.90.90;10;960;1;Mesa de cabeceira em FERRO de cor branca;554;;;Mobiliário em FERRO;Activo;Ala Masculina, Enfermaria 2;;;747;;;;;;
9402.90.20;10;961;1;Cama em Ferro Mecánica s/ rodas e s/ grades;574;;;Mobiliário em FERRO;Activo;Ala Masculina, Enfermaria 2;;;748;;;;;;
;;962;1;Luminária de pé em FERRO não extensivel;3075;;;Outros;Activo;Ala Masculina, Enfermaria 2;;;749;;;;;;
9402.90.90;10;963;1;Mesa de cabeceira em FERRO c/ 1 prateleira;569;;;Mobiliário em FERRO;Activo;Ala Masculina, Enfermaria 2;;;;;;;;;
7325.99.90;;964;2;Suporte de soro fixos na parede com braço amovivel;99999;;;Eq. Hospitalar;Activo;Ala Masculina, Enfermaria 2;;;;;;;;;
7325.99.90;;965;2;Braço de suporte móvel de fixação para soro EM FERRO;99999;;;Eq. Hospitalar;Activo;Ala Masculina, Enfermaria 2;;;;;;;;;
9402.90.20;10;966;1;Cama FAWLER mecánica em FERRO;573;;;Eq. Hospitalar;Activo;Ala Masculina, Enfermaria 2;;;;;;;;;
7324.10.00;;967;1;Pia em AÇO Inox ;99999;;;Outros;Activo;Ala Masculina, BANHEIRO Entre Enf. 2 e 3;;;;;;;;;
6910.90.00;;968;1;Pia em Louça;99999;;;Outros;Activo;Ala Masculina, BANHEIRO Entre Enf. 2 e 3;;;;;;;;;
3922.90.00;;969;1;Papeleira Dispensador de papel;579;;;Higiene;Activo;Ala Masculina, BANHEIRO Entre Enf. 2 e 3;;;;;;;;;
6910.10.00;;970;1;Vaso sanitário completo;99999;;;Outros;Activo;Ala Masculina, BANHEIRO Entre Enf. 2 e 3;;;;;;;;;
;;971;1;Suporte de papel higiénico;99999;;;Outros;Activo;Ala Masculina, BANHEIRO Entre Enf. 2 e 3;;;;;;;;;
8516.10.00;20;972;1;Chuveiro Maxi Ducha Lorenzetti;99999;;;Outros;Activo;Ala Masculina, BANHEIRO Entre Enf. 2 e 3;;;;;;;;;
9402.90.20;10;973;1;Cama FAWLER mecánica em FERRO;577;;;Eq. Hospitalar;Activo;Ala Masculina, BANHEIRO Entre Enf. 2 e 3;;;;;;;;;
8428.40.00;;974;1;Escada em AÇO c/ 2 degraus em madeira;3076;;;Mobiliário em AÇO;Activo;Ala Masculina, Enfermaria 3;;MAIS_SAUDE;;;;;;;
9402.90.20;10;975;1;Cama mecánica em FERRO s/ rodas s/ grades e com aparelho para ortopedia;576;;;Eq. Hospitalar;Activo;Ala Masculina, Enfermaria 3;;;;;;;;;
9401.80.00;;976;1;Cadeira plástica preta;3078;;;Mobiliário em plástico;Activo;Ala Masculina, Enfermaria 3;;;;;;;;;
9402.90.90;10;977;1;Mesa de cabeceira em FERRO Branca c/ 1 prateleira;3079;;;Mobiliário em FERRO;Activo;Ala Masculina, Enfermaria 3;;;;;;;;;
7325.99.90;;978;2;Suporte de soro fixos na parede com braço amovivel em FERRO;99999;;;Eq. Hospitalar;Activo;Ala Masculina, Enfermaria 3;;;;;;;;;
9405.92.00;;979;1;Suporte de Luz branco de parede;99999;;;Iluminação;Activo;Ala Masculina, Enfermaria 3;;;;;;;;;
7325.99.90;;980;2;Braço de suporte móvel de fixação para soro EM FERRO;99999;;;Eq. Hospitalar;Activo;Ala Masculina, Enfermaria 3;;;;;;;;;
8517.19.20;0;981;1;Telefone intelBras TC-20;3082;;;Telefonia;Activo;Cozinha;;;;;;;;;
3922.90.00;;982;1;Lixeira Branca de plástico c/ pedal em AÇO;3083;Adquirido;125;Lixeira;Activo;Refeitório;15/03/2013;;749;;;;;;
9401.80.00;;983;1;Cadeira branca plástica PARIS;3084;;20,9;Mobiliário em plástico;Activo;Refeitório;;;744;;;;;;
9402.90.20;10;984;1;Cama FAWLER mecánica c/ rodas s/ grades;567;;;Eq. Hospitalar;Activo;Ala Masculina, Enfermaria 1;;;745;;;;;;
9402.90.90;10;985;1;Mesa de cabeceira em FERRO c/ 1 prateleira;432;;;Mobiliário em FERRO;Activo;Ala Masculina, Enfermaria 1;;;746;;;;;;
8428.40.00;;986;1;Escada em FERRO com 2 degraus em madeira;3085;;;Outros;Activo;Ala Masculina, Enfermaria 1;;;747;;;;;;
9402.90.90;10;987;1;Mesa de cabeceira em FERRO c/ 1 prateleira;592;;;Mobiliário em FERRO;Activo;Ala Masculina, Enfermaria 1;;;748;;;;;;
9402.90.20;10;988;1;Cama FAWLER mecánica s/ rodas s/ grades;3086;;1490;Eq. Hospitalar;Activo;Ala Masculina, Enfermaria 1;;;749;;;;;;
;;989;1;Biombo c/ 3 secções;3087;;;Eq. Hospitalar;Activo;Ala Masculina, Enfermaria 1;;;887;;;;;;
9401.71.00;;990;1;Cadeira preta em FERRO;3088;;;Mobiliário em FERRO;Activo;Ala Masculina, Enfermaria 1;;;;;;;;;
